TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
1000,00:00:10,20,S,ASCENT,120.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:10,5.0,1.3001,103.8001,6,CXON
1000,00:00:11,22,S,ASCENT,140.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:11,5.0,1.3001,103.8001,6,CXON
1000,00:00:12,24,S,ASCENT,160.0,26.9,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:12,5.0,1.3001,103.8001,6,CXON
1000,00:00:13,26,S,ASCENT,180.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:13,5.0,1.3001,103.8001,6,CXON
1000,00:00:14,28,S,ASCENT,200.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:14,5.0,1.3002,103.8002,6,CXON
1000,00:00:15,30,S,APOGEE,200.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:15,5.0,1.3002,103.8002,6,CXON
1000,00:00:16,32,S,APOGEE,200.0,27.1,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:16,5.0,1.3002,103.8002,6,CXON
1000,00:00:17,34,S,APOGEE,200.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:17,5.0,1.3002,103.8002,6,CXON
1000,00:00:00,0,S,LAUNCH_PAD,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:00,5.0,1.3000,103.8000,6,CXO
1000,00:00:01,1,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:01,5.0,1.3000,103.8000,6,CXO
1000,00:00:02,2,S,LAUNCH_PAD,0.0,27.1,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:02,5.0,1.3000,103.8000,6,CXO
1000,00:00:03,3,S,LAUNCH_PAD,0.0,26.8,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:03,5.0,1.3000,103.8000,6,CXO
1000,00:00:04,4,S,LAUNCH_PAD,0.0,27.1,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:04,5.0,1.3001,103.8001,6,CXO
1000,00:00:05,5,S,LAUNCH_PAD,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:05,5.0,1.3001,103.8001,6,CXO
1000,00:00:06,6,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:06,5.0,1.3001,103.8001,6,CXO
1000,00:00:07,7,S,LAUNCH_PAD,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:07,5.0,1.3001,103.8001,6,CXO
1000,00:00:08,8,S,LAUNCH_PAD,0.0,27.2,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:08,5.0,1.3001,103.8001,6,CXO
1000,00:00:09,9,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:09,5.0,1.3001,103.8001,6,CXO
1000,00:00:10,10,S,ASCENT,20.0,27.1,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:10,5.0,1.3001,103.8001,6,CXO
1000,00:00:11,11,S,ASCENT,40.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:11,5.0,1.3001,103.8001,6,CXO
1000,00:00:12,12,S,ASCENT,60.0,27.1,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:12,5.0,1.3001,103.8001,6,CXO
1000,00:00:13,13,S,ASCENT,80.0,27.0,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:13,5.0,1.3001,103.8001,6,CXO
1000,00:00:14,14,S,ASCENT,100.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:14,5.0,1.3002,103.8002,6,CXO
1000,00:00:15,15,S,ASCENT,120.0,27.0,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:15,5.0,1.3002,103.8002,6,CXO
1000,00:00:16,16,S,ASCENT,140.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:16,5.0,1.3002,103.8002,6,CXO
1000,00:00:17,17,S,ASCENT,160.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:17,5.0,1.3002,103.8002,6,CXO
1000,00:00:18,18,S,ASCENT,180.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:18,5.0,1.3002,103.8002,6,CXO
1000,00:00:19,19,S,ASCENT,200.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:19,5.0,1.3002,103.8002,6,CXO
1000,00:00:20,20,S,ASCENT,220.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:20,5.0,1.3002,103.8002,6,CXO
1000,00:00:21,21,S,ASCENT,240.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:21,5.0,1.3002,103.8002,6,CXO
1000,00:00:22,22,S,ASCENT,260.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:22,5.0,1.3002,103.8002,6,CXO
1000,00:00:23,23,S,ASCENT,280.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:23,5.0,1.3002,103.8002,6,CXO
1000,00:00:24,24,S,ASCENT,300.0,26.8,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:24,5.0,1.3003,103.8003,6,CXO
1000,00:00:25,25,S,ASCENT,320.0,27.2,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:25,5.0,1.3003,103.8003,6,CXO
1000,00:00:26,26,S,ASCENT,340.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:26,5.0,1.3003,103.8003,6,CXO
1000,00:00:27,27,S,ASCENT,360.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:27,5.0,1.3003,103.8003,6,CXO
1000,00:00:28,28,S,ASCENT,380.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:28,5.0,1.3003,103.8003,6,CXO
1000,00:00:29,29,S,ASCENT,400.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:29,5.0,1.3003,103.8003,6,CXO
1000,00:00:30,30,S,APOGEE,400.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:30,5.0,1.3003,103.8003,6,CXO
1000,00:00:31,31,S,APOGEE,400.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:31,5.0,1.3003,103.8003,6,CXO
1000,00:00:32,32,S,APOGEE,400.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:32,5.0,1.3003,103.8003,6,CXO
1000,00:00:33,33,S,APOGEE,400.0,26.8,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:33,5.0,1.3003,103.8003,6,CXO
1000,00:00:34,34,S,APOGEE,400.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:34,5.0,1.3004,103.8004,6,CXO
1000,00:00:35,35,S,DESCENT,385.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:35,5.0,1.3004,103.8004,6,CXO
1000,00:00:36,36,S,DESCENT,370.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:36,5.0,1.3004,103.8004,6,CXO
1000,00:00:37,37,S,DESCENT,355.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:37,5.0,1.3004,103.8004,6,CXO
1000,00:00:38,38,S,DESCENT,340.0,27.2,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:38,5.0,1.3004,103.8004,6,CXO
1000,00:00:39,39,S,DESCENT,325.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:39,5.0,1.3004,103.8004,6,CXO
1000,00:00:40,40,S,DESCENT,310.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:40,5.0,1.3004,103.8004,6,CXO
1000,00:00:41,41,S,DESCENT,295.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:41,5.0,1.3004,103.8004,6,CXO
1000,00:00:42,42,S,DESCENT,280.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:42,5.0,1.3004,103.8004,6,CXO
1000,00:00:43,43,S,DESCENT,265.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:43,5.0,1.3004,103.8004,6,CXO
1000,00:00:44,44,S,DESCENT,250.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:44,5.0,1.3005,103.8005,6,CXO
1000,00:00:45,45,S,DESCENT,235.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:45,5.0,1.3005,103.8005,6,CXO
1000,00:00:46,46,S,DESCENT,220.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:46,5.0,1.3005,103.8005,6,CXO
1000,00:00:47,47,S,DESCENT,205.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:47,5.0,1.3005,103.8005,6,CXO
1000,00:00:48,48,S,DESCENT,190.0,27.1,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:48,5.0,1.3005,103.8005,6,CXO
1000,00:00:49,49,S,DESCENT,175.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:49,5.0,1.3005,103.8005,6,CXO
1000,00:00:50,50,S,DESCENT,160.0,26.8,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:50,5.0,1.3005,103.8005,6,CXO
1000,00:00:51,51,S,DESCENT,145.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:51,5.0,1.3005,103.8005,6,CXO
1000,00:00:52,52,S,DESCENT,130.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:52,5.0,1.3005,103.8005,6,CXO
1000,00:00:53,53,S,DESCENT,115.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:53,5.0,1.3005,103.8005,6,CXO
1000,00:00:54,54,S,DESCENT,100.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:54,5.0,1.3006,103.8006,6,CXO
1000,00:00:55,55,S,DESCENT,85.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:55,5.0,1.3006,103.8006,6,CXO
1000,00:00:56,56,S,DESCENT,70.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:56,5.0,1.3006,103.8006,6,CXO
1000,00:00:57,57,S,DESCENT,55.0,26.8,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:57,5.0,1.3006,103.8006,6,CXO
1000,00:00:58,58,S,DESCENT,40.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:58,5.0,1.3006,103.8006,6,CXO
1000,00:00:59,59,S,DESCENT,25.0,27.2,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:59,5.0,1.3006,103.8006,6,CXO
1000,00:01:00,60,S,DESCENT,10.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:00,5.0,1.3006,103.8006,6,CXO
1000,00:01:01,61,S,DESCENT,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:01,5.0,1.3006,103.8006,6,CXO
1000,00:01:02,62,S,DESCENT,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:02,5.0,1.3006,103.8006,6,CXO
1000,00:01:03,63,S,DESCENT,0.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:03,5.0,1.3006,103.8006,6,CXO
1000,00:01:04,64,S,DESCENT,0.0,26.8,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:04,5.0,1.3007,103.8007,6,CXO
1000,00:01:05,65,S,DESCENT,0.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:05,5.0,1.3007,103.8007,6,CXO
1000,00:01:06,66,S,DESCENT,0.0,27.1,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:06,5.0,1.3007,103.8007,6,CXO
1000,00:01:07,67,S,DESCENT,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:07,5.0,1.3007,103.8007,6,CXO
1000,00:01:08,68,S,DESCENT,0.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:08,5.0,1.3007,103.8007,6,CXO
1000,00:00:00,0,S,LAUNCH_PAD,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:00,5.0,1.3000,103.8000,6,CXON
1000,00:00:01,1,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:01,5.0,1.3000,103.8000,6,CXON
1000,00:00:02,2,S,LAUNCH_PAD,0.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:02,5.0,1.3000,103.8000,6,CXON
1000,00:00:03,3,S,LAUNCH_PAD,0.0,26.8,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:03,5.0,1.3000,103.8000,6,CXON
1000,00:00:04,4,S,LAUNCH_PAD,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:04,5.0,1.3001,103.8001,6,CXON
1000,00:00:05,5,S,LAUNCH_PAD,0.0,27.1,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:05,5.0,1.3001,103.8001,6,CXON
1000,00:00:06,6,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:06,5.0,1.3001,103.8001,6,CXON
1000,00:00:07,7,S,LAUNCH_PAD,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:07,5.0,1.3001,103.8001,6,CXON
1000,00:00:08,8,S,LAUNCH_PAD,0.0,27.1,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:08,5.0,1.3001,103.8001,6,CXON
1000,00:00:09,9,S,LAUNCH_PAD,0.0,27.0,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:09,5.0,1.3001,103.8001,6,CXON
1000,00:00:10,10,S,ASCENT,20.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:10,5.0,1.3001,103.8001,6,CXON
1000,00:00:11,11,S,ASCENT,40.0,26.9,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:11,5.0,1.3001,103.8001,6,CXON
1000,00:00:12,12,S,ASCENT,60.0,27.2,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:12,5.0,1.3001,103.8001,6,CXON
1000,00:00:13,13,S,ASCENT,80.0,27.0,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:13,5.0,1.3001,103.8001,6,CXON
1000,00:00:14,14,S,ASCENT,100.0,27.0,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:14,5.0,1.3002,103.8002,6,CXON
1000,00:00:15,15,S,ASCENT,120.0,26.8,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:15,5.0,1.3002,103.8002,6,CXON
1000,00:00:16,16,S,ASCENT,140.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:16,5.0,1.3002,103.8002,6,CXON
1000,00:00:17,17,S,ASCENT,160.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:17,5.0,1.3002,103.8002,6,CXON
1000,00:00:18,18,S,ASCENT,180.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:18,5.0,1.3002,103.8002,6,CXON
1000,00:00:19,19,S,ASCENT,200.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:19,5.0,1.3002,103.8002,6,CXON
1000,00:00:20,20,S,ASCENT,220.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:20,5.0,1.3002,103.8002,6,CXON
1000,00:00:21,21,S,ASCENT,240.0,27.0,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:21,5.0,1.3002,103.8002,6,CXON
1000,00:00:22,22,S,ASCENT,260.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:22,5.0,1.3002,103.8002,6,CXON
1000,00:00:23,23,S,ASCENT,280.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:23,5.0,1.3002,103.8002,6,CXON
1000,00:00:24,24,S,ASCENT,300.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:24,5.0,1.3003,103.8003,6,CXON
1000,00:00:25,25,S,ASCENT,320.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:25,5.0,1.3003,103.8003,6,CXON
1000,00:00:26,26,S,ASCENT,340.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:26,5.0,1.3003,103.8003,6,CXON
1000,00:00:27,27,S,ASCENT,360.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:27,5.0,1.3003,103.8003,6,CXON
1000,00:00:28,28,S,ASCENT,380.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:28,5.0,1.3003,103.8003,6,CXON
1000,00:00:29,29,S,ASCENT,400.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:29,5.0,1.3003,103.8003,6,CXON
1000,00:00:30,30,S,APOGEE,400.0,27.2,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:30,5.0,1.3003,103.8003,6,CXON
1000,00:00:31,31,S,APOGEE,400.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:31,5.0,1.3003,103.8003,6,CXON
1000,00:00:32,32,S,APOGEE,400.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:32,5.0,1.3003,103.8003,6,CXON
1000,00:00:33,33,S,APOGEE,400.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:33,5.0,1.3003,103.8003,6,CXON
1000,00:00:34,34,S,APOGEE,400.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:34,5.0,1.3004,103.8004,6,CXON
1000,00:00:35,35,S,DESCENT,385.0,26.9,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:35,5.0,1.3004,103.8004,6,CXON
1000,00:00:36,36,S,DESCENT,370.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:36,5.0,1.3004,103.8004,6,CXON
1000,00:00:37,37,S,DESCENT,355.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:37,5.0,1.3004,103.8004,6,CXON
1000,00:00:38,38,S,DESCENT,340.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:38,5.0,1.3004,103.8004,6,CXON
1000,00:00:39,39,S,DESCENT,325.0,26.9,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:39,5.0,1.3004,103.8004,6,CXON
1000,00:00:40,40,S,DESCENT,310.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:40,5.0,1.3004,103.8004,6,CXON
1000,00:00:41,41,S,DESCENT,295.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:41,5.0,1.3004,103.8004,6,CXON
1000,00:00:42,42,S,DESCENT,280.0,26.9,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:42,5.0,1.3004,103.8004,6,CXON
1000,00:00:43,43,S,DESCENT,265.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:43,5.0,1.3004,103.8004,6,CXON
1000,00:00:44,44,S,DESCENT,250.0,27.2,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:44,5.0,1.3005,103.8005,6,CXON
1000,00:00:45,45,S,DESCENT,235.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:45,5.0,1.3005,103.8005,6,CXON
