TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
1000,00:00:10,10,S,LANDED,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:10,5.0,1.3001,103.8001,6,CXON
1000,00:00:11,11,S,LANDED,0.0,26.8,101.2,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:11,5.0,1.3001,103.8001,6,CXON
1000,00:00:12,12,S,LANDED,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:12,5.0,1.3001,103.8001,6,CXON
1000,00:00:13,13,S,LANDED,0.0,26.8,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:13,5.0,1.3001,103.8001,6,CXON
1000,00:00:14,14,S,LANDED,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:14,5.0,1.3002,103.8002,6,CXON
1000,00:00:15,15,S,LANDED,0.0,27.0,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:15,5.0,1.3002,103.8002,6,CXON
1000,00:00:16,16,S,LANDED,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:16,5.0,1.3002,103.8002,6,CXON
1000,00:00:17,17,S,LANDED,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:17,5.0,1.3002,103.8002,6,CXON
1000,00:00:18,18,S,LANDED,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:18,5.0,1.3002,103.8002,6,CXON
1000,00:00:19,19,S,LANDED,0.0,26.9,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:19,5.0,1.3002,103.8002,6,CXON
1000,00:00:20,20,S,LANDED,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:20,5.0,1.3002,103.8002,6,CXON
1000,00:00:21,21,S,LANDED,0.0,27.1,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:21,5.0,1.3002,103.8002,6,CXON
1000,00:00:22,22,S,LANDED,0.0,27.2,101.4,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:22,5.0,1.3002,103.8002,6,CXON
1000,00:00:23,23,S,LANDED,0.0,27.2,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:23,5.0,1.3002,103.8002,6,CXON
1000,00:00:24,24,S,LANDED,0.0,26.9,101.3,7.5,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:24,5.0,1.3003,103.8003,6,CXON
1000,00:00:25,25,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:25,5.0,1.3003,103.8003,6,CXON
1000,00:00:26,26,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:26,5.0,1.3003,103.8003,6,CXON
1000,00:00:27,27,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:27,5.0,1.3003,103.8003,6,CXON
1000,00:00:28,28,S,LANDED,0.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:28,5.0,1.3003,103.8003,6,CXON
1000,00:00:29,29,S,LANDED,0.0,26.8,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:29,5.0,1.3003,103.8003,6,CXON
1000,00:00:30,30,S,LANDED,0.0,26.9,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:30,5.0,1.3003,103.8003,6,CXON
1000,00:00:31,31,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:31,5.0,1.3003,103.8003,6,CXON
1000,00:00:32,32,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:32,5.0,1.3003,103.8003,6,CXON
1000,00:00:33,33,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:33,5.0,1.3003,103.8003,6,CXON
1000,00:00:34,34,S,LANDED,0.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:34,5.0,1.3004,103.8004,6,CXON
1000,00:00:35,35,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:35,5.0,1.3004,103.8004,6,CXON
1000,00:00:36,36,S,LANDED,0.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:36,5.0,1.3004,103.8004,6,CXON
1000,00:00:37,37,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:37,5.0,1.3004,103.8004,6,CXON
1000,00:00:38,38,S,LANDED,0.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:38,5.0,1.3004,103.8004,6,CXON
1000,00:00:39,39,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:39,5.0,1.3004,103.8004,6,CXON
1000,00:00:40,40,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:40,5.0,1.3004,103.8004,6,CXON
1000,00:00:41,41,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:41,5.0,1.3004,103.8004,6,CXON
1000,00:00:42,42,S,LANDED,0.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:42,5.0,1.3004,103.8004,6,CXON
1000,00:00:43,43,S,LANDED,0.0,27.1,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:43,5.0,1.3004,103.8004,6,CXON
1000,00:00:44,44,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:44,5.0,1.3005,103.8005,6,CXON
1000,00:00:45,45,S,LANDED,0.0,27.2,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:45,5.0,1.3005,103.8005,6,CXON
1000,00:00:46,46,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:46,5.0,1.3005,103.8005,6,CXON
1000,00:00:47,47,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:47,5.0,1.3005,103.8005,6,CXON
1000,00:00:48,48,S,LANDED,0.0,26.9,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:48,5.0,1.3005,103.8005,6,CXON
1000,00:00:49,49,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:49,5.0,1.3005,103.8005,6,CXON
1000,00:00:50,50,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:50,5.0,1.3005,103.8005,6,CXON
1000,00:00:51,51,S,LANDED,0.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:51,5.0,1.3005,103.8005,6,CXON
1000,00:00:52,52,S,LANDED,0.0,26.8,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:52,5.0,1.3005,103.8005,6,CXON
1000,00:00:53,53,S,LANDED,0.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:53,5.0,1.3005,103.8005,6,CXON
1000,00:00:54,54,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:54,5.0,1.3006,103.8006,6,CXON
1000,00:00:55,55,S,LANDED,0.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:55,5.0,1.3006,103.8006,6,CXON
1000,00:00:56,56,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:56,5.0,1.3006,103.8006,6,CXON
1000,00:00:57,57,S,LANDED,0.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:57,5.0,1.3006,103.8006,6,CXON
1000,00:00:58,58,S,LANDED,0.0,27.1,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:58,5.0,1.3006,103.8006,6,CXON
1000,00:00:59,59,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:00:59,5.0,1.3006,103.8006,6,CXON
1000,00:01:00,60,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:00,5.0,1.3006,103.8006,6,CXON
1000,00:01:01,61,S,LANDED,0.0,27.1,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:01,5.0,1.3006,103.8006,6,CXON
1000,00:01:02,62,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:02,5.0,1.3006,103.8006,6,CXON
1000,00:01:03,63,S,LANDED,0.0,27.0,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:03,5.0,1.3006,103.8006,6,CXON
1000,00:01:04,64,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:04,5.0,1.3007,103.8007,6,CXON
1000,00:01:05,65,S,LANDED,0.0,27.2,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:05,5.0,1.3007,103.8007,6,CXON
1000,00:01:06,66,S,LANDED,0.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:06,5.0,1.3007,103.8007,6,CXON
1000,00:01:07,67,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:07,5.0,1.3007,103.8007,6,CXON
1000,00:01:08,68,S,LANDED,0.0,27.0,101.4,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:08,5.0,1.3007,103.8007,6,CXON
1000,00:01:09,69,S,LANDED,0.0,27.2,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:09,5.0,1.3007,103.8007,6,CXON
1000,00:01:10,70,S,LANDED,0.0,26.8,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:10,5.0,1.3007,103.8007,6,CXON
1000,00:01:11,71,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:11,5.0,1.3007,103.8007,6,CXON
1000,00:01:12,72,S,LANDED,0.0,27.0,101.2,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:12,5.0,1.3007,103.8007,6,CXON
1000,00:01:13,73,S,LANDED,0.0,27.1,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:13,5.0,1.3007,103.8007,6,CXON
1000,00:01:14,74,S,LANDED,0.0,26.9,101.3,7.4,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:14,5.0,1.3008,103.8008,6,CXON
1000,00:01:15,75,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:15,5.0,1.3008,103.8008,6,CXON
1000,00:01:16,76,S,LANDED,0.0,27.1,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:16,5.0,1.3008,103.8008,6,CXON
1000,00:01:17,77,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:17,5.0,1.3008,103.8008,6,CXON
1000,00:01:18,78,S,LANDED,0.0,26.9,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:18,5.0,1.3008,103.8008,6,CXON
1000,00:01:19,79,S,LANDED,0.0,27.1,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:19,5.0,1.3008,103.8008,6,CXON
1000,00:01:20,80,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:20,5.0,1.3008,103.8008,6,CXON
1000,00:01:21,81,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:21,5.0,1.3008,103.8008,6,CXON
1000,00:01:22,82,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:22,5.0,1.3008,103.8008,6,CXON
1000,00:01:23,83,S,LANDED,0.0,26.8,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:23,5.0,1.3008,103.8008,6,CXON
1000,00:01:24,84,S,LANDED,0.0,27.0,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:24,5.0,1.3009,103.8009,6,CXON
1000,00:01:25,85,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:25,5.0,1.3009,103.8009,6,CXON
1000,00:01:26,86,S,LANDED,0.0,26.8,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:26,5.0,1.3009,103.8009,6,CXON
1000,00:01:27,87,S,LANDED,0.0,27.2,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:27,5.0,1.3009,103.8009,6,CXON
1000,00:01:28,88,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:28,5.0,1.3009,103.8009,6,CXON
1000,00:01:29,89,S,LANDED,0.0,26.9,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:29,5.0,1.3009,103.8009,6,CXON
1000,00:01:30,90,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:30,5.0,1.3009,103.8009,6,CXON
1000,00:01:31,91,S,LANDED,0.0,27.0,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:31,5.0,1.3009,103.8009,6,CXON
1000,00:01:32,92,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:32,5.0,1.3009,103.8009,6,CXON
1000,00:01:33,93,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:33,5.0,1.3009,103.8009,6,CXON
1000,00:01:34,94,S,LANDED,0.0,26.8,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:34,5.0,1.3010,103.8010,6,CXON
1000,00:01:35,95,S,LANDED,0.0,27.0,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:35,5.0,1.3010,103.8010,6,CXON
1000,00:01:36,96,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:36,5.0,1.3010,103.8010,6,CXON
1000,00:01:37,97,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:37,5.0,1.3010,103.8010,6,CXON
1000,00:01:38,98,S,LANDED,0.0,27.1,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:38,5.0,1.3010,103.8010,6,CXON
1000,00:01:39,99,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:39,5.0,1.3010,103.8010,6,CXON
1000,00:01:40,100,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:40,5.0,1.3010,103.8010,6,CXON
1000,00:01:41,101,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:41,5.0,1.3010,103.8010,6,CXON
1000,00:01:42,102,S,LANDED,0.0,26.8,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:42,5.0,1.3010,103.8010,6,CXON
1000,00:01:43,103,S,LANDED,0.0,26.9,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:43,5.0,1.3010,103.8010,6,CXON
1000,00:01:44,104,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:44,5.0,1.3011,103.8011,6,CXON
1000,00:01:45,105,S,LANDED,0.0,26.9,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:45,5.0,1.3011,103.8011,6,CXON
1000,00:01:46,106,S,LANDED,0.0,27.1,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:46,5.0,1.3011,103.8011,6,CXON
1000,00:01:47,107,S,LANDED,0.0,27.1,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:47,5.0,1.3011,103.8011,6,CXON
1000,00:01:48,108,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:48,5.0,1.3011,103.8011,6,CXON
1000,00:01:49,109,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:49,5.0,1.3011,103.8011,6,CXON
1000,00:01:50,110,S,LANDED,0.0,27.0,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:50,5.0,1.3011,103.8011,6,CXON
1000,00:01:51,111,S,LANDED,0.0,27.1,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:51,5.0,1.3011,103.8011,6,CXON
1000,00:01:52,112,S,LANDED,0.0,26.8,101.4,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:52,5.0,1.3011,103.8011,6,CXON
1000,00:01:53,113,S,LANDED,0.0,27.0,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:53,5.0,1.3011,103.8011,6,CXON
1000,00:01:54,114,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:54,5.0,1.3012,103.8012,6,CXON
1000,00:01:55,115,S,LANDED,0.0,26.8,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:55,5.0,1.3012,103.8012,6,CXON
1000,00:01:56,116,S,LANDED,0.0,26.9,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:56,5.0,1.3012,103.8012,6,CXON
1000,00:01:57,117,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:57,5.0,1.3012,103.8012,6,CXON
1000,00:01:58,118,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:58,5.0,1.3012,103.8012,6,CXON
1000,00:01:59,119,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:01:59,5.0,1.3012,103.8012,6,CXON
1000,00:02:00,120,S,LANDED,0.0,26.8,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:00,5.0,1.3012,103.8012,6,CXON
1000,00:02:01,121,S,LANDED,0.0,27.1,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:01,5.0,1.3012,103.8012,6,CXON
1000,00:02:02,122,S,LANDED,0.0,26.9,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:02,5.0,1.3012,103.8012,6,CXON
1000,00:02:03,123,S,LANDED,0.0,26.8,101.3,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:03,5.0,1.3012,103.8012,6,CXON
1000,00:02:04,124,S,LANDED,0.0,27.0,101.2,7.3,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:04,5.0,1.3013,103.8013,6,CXON
1000,00:02:05,125,S,LANDED,0.0,26.9,101.3,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:05,5.0,1.3013,103.8013,6,CXON
1000,00:02:06,126,S,LANDED,0.0,26.8,101.2,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:06,5.0,1.3013,103.8013,6,CXON
1000,00:02:07,127,S,LANDED,0.0,27.2,101.2,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:07,5.0,1.3013,103.8013,6,CXON
1000,00:02:08,128,S,LANDED,0.0,27.2,101.4,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:08,5.0,1.3013,103.8013,6,CXON
1000,00:02:09,129,S,LANDED,0.0,26.9,101.3,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:09,5.0,1.3013,103.8013,6,CXON
1000,00:02:10,130,S,LANDED,0.0,27.0,101.4,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:10,5.0,1.3013,103.8013,6,CXON
1000,00:02:11,131,S,LANDED,0.0,27.1,101.4,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:11,5.0,1.3013,103.8013,6,CXON
1000,00:02:12,132,S,LANDED,0.0,26.9,101.4,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:12,5.0,1.3013,103.8013,6,CXON
1000,00:02:13,133,S,LANDED,0.0,27.0,101.3,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:13,5.0,1.3013,103.8013,6,CXON
1000,00:02:14,134,S,LANDED,0.0,27.1,101.3,7.2,0.12,-0.05,0.01,0.02,0.00,-0.01,0.23,0.01,0.04,15,00:02:14,5.0,1.3014,103.8014,6,CXON
